idpif,superficie_arbolada,superficie_no_arbolada,Fecha,Longitud,Latitud,INCENDIO,Altitud,Pendiente,Orientacion,NDVI,LandCover,Temp_C,Lluvia_mm,Viento_U
937119,0.35,3.5,2002-08-28,-2.6793052162351225,39.32262821865318,1,683.0,0.5,90.0,2.248e-05,7.0,15.472558593750023,2.1989047527313232,-1.0250701904296875
937120,0.5,0.0,2002-09-02,-1.2342551443765422,39.2963057856977,1,671.0,5.0,143.13010235415598,6.537e-05,8.0,19.403710937500023,0.6737158400937915,-1.56634521484375
937121,0.0,1.5,2002-09-07,-2.484049073298661,39.04644234059767,1,914.0,0.5,0.0,2.04e-05,7.0,17.434716796875023,0.00041722807964106323,2.2493133544921875
937122,3.0,0.0,2002-09-09,-1.5464704625619794,39.20073421116412,1,631.0,5.315072906367325,131.18592516570965,3.184e-05,7.0,19.884912109375023,0.0,2.403564453125
937125,0.0,1.5,2002-09-18,-2.3725341025860827,38.79637104723543,1,905.0,1.0,180.0,3.458e-05,10.0,14.145898437500023,7.8230854123830795,0.5662841796875
937128,0.0,0.5,2002-09-30,-1.5106166096263456,39.17663788516468,1,552.0,6.800735254367722,53.97262661489639,1.6490000000000003e-05,7.0,15.726708984375023,0.06446299084927887,-1.930419921875
937129,0.2,0.0,2002-10-15,-2.6026875191221865,38.786908760004536,1,1008.0,1.5811388300841898,161.565051177078,2.353e-05,12.0,13.354882812500023,0.00043290481244184775,1.548980712890625
956939,0.0,0.3,2003-03-10,-2.5072279389637746,38.540036326151245,1,1234.0,10.307764064044152,157.16634582208246,4.837e-05,1.0,3.3717285156250227,0.0004410743770222325,-1.364532470703125
956941,0.21,0.0,2003-03-13,-1.3949102825512922,39.32655458337715,1,620.0,4.6097722286464435,319.3987053549955,4.222e-05,9.0,11.875146484375023,0.001718453859211877,-0.929229736328125
956942,0.0,0.5,2003-03-19,-1.5999774578408856,39.16079717329863,1,633.0,6.0,270.0,3.9930000000000006e-05,7.0,1.0152832031250227,0.02257927189930342,-1.980224609375
956943,1.7,0.0,2003-03-19,-1.5062947643748372,39.38965822933797,1,618.0,3.8078865529319543,293.1985905136482,3.991e-05,9.0,0.7320800781250227,0.0038932148527237587,-1.274169921875
956944,0.0,0.3,2003-03-22,-2.432546560925751,38.77820413673837,1,989.0,1.8027756377319946,326.30993247402023,4.5940000000000004e-05,10.0,4.391503906250023,0.001720956788631156,-2.349945068359375
956946,0.0,3.5,2003-03-26,-2.608956139172929,38.52598300694878,1,1015.0,7.762087348130012,255.06858282186244,4.69e-05,9.0,7.524316406250023,0.0008553266184208042,0.080902099609375
956947,0.0,0.2,2003-04-05,-1.681970998935327,39.1531844036605,1,640.0,3.0413812651491097,350.5376777919744,2.656e-05,7.0,4.381250000000023,0.0021382174963946454,-2.282684326171875
956949,0.0,0.3,2003-04-21,-1.3228471456403226,39.341990739949125,1,409.0,5.0990195135927845,258.69006752597977,3.9890000000000006e-05,9.0,8.663476562500023,1.0646760929375887,2.6107635498046875
956953,0.0,0.04,2003-05-12,-1.4436006503261172,38.297366110433245,1,,,,,,15.096826171875023,0.0008583068620282575,-0.3318023681640625
956955,0.0,0.1,2003-05-25,-2.470553375701689,38.72155497469691,1,976.0,2.0,270.0,2.3860000000000002e-05,12.0,12.469384765625023,0.001712193807179574,-1.5013580322265625
